,Date,Last_bitcoin,Change_BTC,Last_eth,Change_ETH,Last_tesla,Trading_Volume_Tesla,Change_Tesla,Last_gold,Trading_Volume_Gold,Change_Gold,Last_SP,Change_SP,Increase/Decrease,Increase/Decrease_ETH
1070,2019-03-28,4092.6,-0.0024,139.65,0.0393,63.362,22688895.0,-0.0113647246608141,1299.2,224246.0,-0.00030797659377894285,2601.42,0.04764356466076175,0,1
1071,2019-03-27,4102.5,0.0278,134.37,0.0008,63.11,16220325.0,-0.005608846680901188,1298.9,143791.0,-0.005340557275541866,2602.42,-0.07691065289453242,1,1
1072,2019-03-26,3991.7,0.0055,134.25,-0.016,62.52,24566415.0,0.013164125390661932,1291.8,83375.0,0.0033176452434225405,2597.08,0.12421595886644354,1,0
1076,2019-03-22,4045.3,0.0001,135.11,-0.0302,62.5,28972045.0,0.0047453740564986436,1296.5,368094.0,-0.01384110103221774,2585.64,-0.4932081851571175,1,0
1077,2019-03-21,4044.8,-0.02,139.31,0.0042,62.26,29759175.0,-0.01728701676415803,1278.2,268021.0,-0.00015649452269174137,2564.62,0.1879779719395173,0,1
1078,2019-03-20,4127.2,0.0055,138.72,0.0058,61.74,28309520.0,0.01999999999999997,1277.7,417251.0,0.0023424689622862497,2578.87,-0.04344874405973779,1,1
1079,2019-03-19,4104.7,0.0077,137.92,-0.0071,63.08,37826210.0,-0.050877952887082176,1282.9,342150.0,-0.003127687856751896,2584.84,-0.3225268093132991,1,0
1083,2019-03-15,4003.1,0.0139,132.45,0.0036,61.21,26424220.0,-0.0167098531659026,1283.7,346077.0,-0.005719210278909397,2590.64,0.05671055626498315,1,1
1084,2019-03-14,3948.3,0.0001,131.97,-0.0137,60.556,32403445.0,0.013745928338762235,1275.8,327931.0,0.0053017308591922305,2591.13,-0.14145091537294383,1,0
1085,2019-03-13,3947.9,-0.0016,133.8,0.0061,61.218,44429665.0,-0.02200333889816369,1281.6,340658.0,-0.008577949161879171,2587.84,-0.22889853714083302,0,1
1086,2019-03-12,3954.1,0.0013,132.99,-0.0201,59.852,98856400.0,0.002898743877653127,1269.2,361591.0,0.006497064579256325,2579.85,-0.01511944360447042,1,0
1090,2019-03-08,3940.5,-0.0061,136.93,-0.005,64.174,34841825.0,-0.003502736512900762,1277.7,253987.0,-0.0026681315231892734,2581.07,-0.42058001914203014,0,0
1091,2019-03-07,3964.7,0.0034,137.62,0.0058,65.234,25050435.0,0.00491183110622983,1271.8,352515.0,-0.002996845425867472,2560.4,-0.012499609387213045,1,1
1092,2019-03-06,3951.4,-0.0001,136.82,0.0861,65.168,42918095.0,0.032254232254232205,1269.6,377535.0,0.0070389488503050214,2557.15,0.36508579711048,0,1
1093,2019-03-05,3951.6,0.0399,125.97,-0.0385,67.468,22428460.0,0.004309327036599787,1279.0,368454.0,-0.000782472613458529,2569.13,-0.01829747806250164,1,0
1097,2019-03-01,3914.0,0.0051,135.47,0.002,71.93,24680120.0,-0.010337949827232691,1290.0,345419.0,-0.0056127221702526086,2561.26,0.06282019766900672,1,1
1098,2019-02-28,3894.0,-0.0022,135.2,-0.0108,71.15,16451450.0,-0.013792710381579372,1283.0,250218.0,0.0030305385033802864,2559.36,-0.08564154905618533,0,0
1099,2019-02-27,3902.7,0.0015,136.67,-0.0115,70.12,26865450.0,0.008932609678878206,1286.2,328145.0,0.008479802651865556,2557.64,-0.08099954217648934,1,0
1100,2019-02-26,3896.8,-0.0064,138.27,0.0402,71.114,17694035.0,0.003949801109305794,1303.0,265876.0,0.002297090352220521,2553.17,0.0974308006542256,0,1
1104,2019-02-22,4058.3,0.0123,145.78,-0.0223,68.588,37307305.0,0.019190619190619373,1293.8,308402.0,-0.005439850792663973,2544.73,0.2610341813677977,1,0
1105,2019-02-21,4008.8,-0.0114,149.11,0.0354,71.376,21364330.0,-0.010705182667799493,1285.0,195058.0,-0.005005474737994753,2549.33,-0.07419213013848697,0,1
1106,2019-02-20,4055.0,0.0163,144.01,-0.0122,71.066,20839565.0,0.001882022471910117,1274.9,361565.0,-0.003384227923815664,2552.07,-0.44118920365545666,1,0
1107,2019-02-19,3989.9,0.003,145.8,0.0898,71.002,40739975.0,-0.010704626334519506,1273.2,217774.0,0.0033659491193737414,2537.74,-0.16814815984336817,1,1
1111,2019-02-15,3670.0,0.0036,120.97,-0.0102,67.92,26548895.0,0.0008238201718253116,1284.8,280671.0,0.004108208665994849,2510.06,-0.2656376702178265,1,0
1112,2019-02-14,3656.7,-0.0026,122.22,-0.0035,68.194,30136875.0,0.025521577593598188,1288.7,279916.0,-0.0028013384172439005,2507.04,-0.14940278831940965,0,0
1113,2019-02-13,3666.1,-0.0076,122.64,0.011,69.05,35748245.0,0.01618556407260721,1287.8,364084.0,0.007322901410622061,2496.84,0.1679301410613112,0,1
1114,2019-02-12,3694.2,0.0036,121.3,-0.0289,68.998,37935790.0,0.023106328755486207,1301.7,376702.0,0.009511489879774768,2496.66,0.10922665130291863,1,0
1118,2019-02-08,3724.0,0.0838,104.55,-0.0008,75.02,32176040.0,0.012894736842105315,1316.4,343639.0,-0.0012930706625085917,2506.65,-0.014363860526919365,1,0
1119,2019-02-07,3436.1,-0.0046,104.63,-0.0255,77.0,35888865.0,-0.012491781722550992,1310.6,268037.0,-7.630675314758417e-05,2503.87,-0.05434543718105711,0,0
1120,2019-02-06,3452.0,-0.0173,107.37,-0.005,75.962,27036135.0,-0.014151825051400526,1310.8,259701.0,0.009969788519637496,2500.23,-0.18271646491723445,0,0
1121,2019-02-05,3512.6,0.0063,107.9,0.0027,75.528,35851315.0,-0.03653281365794755,1325.2,313245.0,0.006373247356976831,2495.62,-0.042492463600793146,1,1
1125,2019-02-01,3536.2,0.01,106.71,-0.0166,68.68,16306665.0,0.01601765093555682,1335.7,292049.0,0.004323518449496798,2461.43,0.03330287338816788,1,0
1126,2019-01-31,3501.1,-0.0081,108.52,0.0355,70.122,21175225.0,-0.013382276432163737,1351.2,377234.0,0.002067946824224486,2465.1,0.11993225448327985,0,1
1127,2019-01-30,3529.6,0.0149,104.79,-0.0098,68.906,20410005.0,0.01422031473533619,1350.3,354009.0,-0.008439133681852095,2465.54,-0.06940413908427272,1,0
1128,2019-01-29,3477.9,-0.0068,105.82,-0.0594,69.918,19182010.0,0.01189937817976256,1339.0,297521.0,0.0044609665427509295,2457.85,0.5060011739227236,0,0
1132,2019-01-25,3628.9,-0.0065,116.71,-0.0011,69.472,20346515.0,-0.023211971250147186,1314.1,301091.0,0.0005324003650745707,2446.3,-0.5904750939579153,0,0
1133,2019-01-24,3652.6,0.009,116.84,-0.0118,69.132,18731200.0,0.004664823773324091,1318.9,444146.0,0.0012116622491479812,2444.24,0.12707622530492685,1,0
1134,2019-01-23,3619.9,-0.0053,118.23,0.0188,69.61,17375930.0,0.01747402890695573,1315.3,310489.0,-0.013640567200986473,2443.05,0.06831048136390336,0,1
1135,2019-01-22,3639.1,0.0167,116.05,-0.0125,70.586,22857870.0,-0.0011630545784635429,1297.9,350288.0,-0.005111128320297481,2438.97,0.3652095052514208,1,0
1139,2019-01-18,3675.7,-0.0127,122.03,0.0025,69.492,26954025.0,0.015443030801053942,1296.7,254319.0,-0.005895586067799346,2425.55,0.08609184228302759,0,1
1140,2019-01-17,3723.0,0.0141,121.72,0.0175,70.384,25054125.0,0.025719110766590128,1291.6,379352.0,0.0017004173751739415,2430.01,1.337420572890217,1,1
1141,2019-01-16,3671.2,0.004,119.62,-0.062,72.582,17030865.0,0.0002479338842975301,1292.4,316050.0,-0.0018604651162791403,2468.11,0.02106431502493212,1,0
1142,2019-01-15,3656.5,-0.0248,127.53,0.1124,72.466,15423005.0,0.007858707557502906,1282.9,268454.0,-0.004698880100242775,2464.61,0.16405661370945077,0,1
1146,2019-01-11,3716.1,0.0009,125.63,-0.1556,72.706,34405910.0,-0.007008310249307482,1290.1,257651.0,-0.005377182044887674,2474.02,-0.3516742044740127,1,0
1147,2019-01-10,3712.8,-0.0907,148.79,0.0026,73.044,37159190.0,-0.02150868458590883,1279.3,280929.0,-0.010425716768027839,2474.92,0.13839853128088592,0,1
1148,2019-01-09,4083.2,-0.0041,148.41,-0.0103,71.034,31546655.0,0.006100461732195227,1262.6,240864.0,0.0002375484994854556,2480.91,-0.15219164035944605,0,0
1149,2019-01-08,4100.0,-0.0034,149.96,-0.0323,71.382,46166475.0,-0.02855907780979826,1264.7,120039.0,-0.0003163806058689322,2476.83,0.0020186686476608433,0,0
1153,2019-01-04,3954.9,0.0081,146.94,-0.0393,64.694,42627270.0,0.03585692995529049,1279.4,206396.0,-0.0029789902790844955,2470.3,0.2277922728337469,1,0
1154,2019-01-03,3923.2,-0.0309,152.95,0.0956,67.014,24349455.0,0.005402356852385115,1273.4,158464.0,0.0022721930580583433,2472.1,-0.12069077242094423,0,1
1155,2019-01-02,4048.5,0.0216,139.61,0.0584,66.892,41429395.0,0.033352601156069465,1275.3,241286.0,-0.008142292490118542,2475.42,0.29563872464515883,1,1
1156,2019-01-01,3963.0,0.0346,131.9,-0.0473,68.77,24047570.0,-0.010253848865906589,1266.5,154412.0,0.00023681717713921262,2477.83,0.08629136642781456,1,0
1160,2018-12-28,4036.7,0.0867,114.56,-0.1192,65.984,25712580.0,-0.009238299174059333,1261.0,51035.0,-0.00815478094019831,2473.45,0.08523324015576789,1,0
1161,2018-12-27,3714.7,-0.0547,130.06,0.013,65.052,31729420.0,0.009048533040855407,1245.5,263291.0,-0.003949701757214325,2473.83,-0.4050571260425764,0,1
1162,2018-12-26,3929.8,0.0051,128.39,-0.0779,65.648,31803550.0,-0.033826771653543246,1242.0,189980.0,0.0,2460.61,-0.1925989869211858,1,0
1163,2018-12-25,3909.7,-0.0568,139.23,0.0743,63.914,49137530.0,0.01833876021379865,1241.9,245241.0,-0.0069731614367957,2459.14,0.014637121366136503,0,1
1167,2018-12-21,3976.1,-0.0566,114.61,0.1535,65.444,57633800.0,-0.03550632911392405,1219.1,254172.0,-0.0021372790793258603,2425.53,0.07497888643993281,0,1
1168,2018-12-20,4214.5,0.1062,99.37,-0.0128,63.21,68801450.0,-0.010067114093959773,1214.7,213121.0,-0.0007414730598122351,2427.43,-0.12043670679847136,1,0
1169,2018-12-19,3810.0,0.0079,100.66,0.0666,62.644,70649750.0,0.0008931419457735963,1213.2,233437.0,-0.0009075158815280394,2425.18,-0.4831118035069051,1,1
1170,2018-12-18,3780.1,0.0428,94.37,0.114,61.766,96290200.0,0.026571266469142027,1209.7,310483.0,0.012167238281887854,2409.75,0.5648994817284544,1,1
1174,2018-12-14,3282.8,-0.0213,86.31,-0.0369,72.15,41012315.0,0.026604786703003078,1242.3,210097.0,0.002328943141664063,2419.7,0.9286024287784984,0,0
1175,2018-12-13,3354.4,-0.0513,89.62,0.0146,74.248,31451615.0,-0.012435911421402941,1245.8,260590.0,0.0030409731113956104,2440.69,-0.49367974636637857,0,1
1176,2018-12-12,3535.6,0.0292,88.32,-0.0205,72.474,34887470.0,0.03727417640807648,1249.1,188119.0,-0.0014431171330072593,2419.38,0.696126156447788,1,0
1177,2018-12-11,3435.3,-0.0254,90.17,-0.0368,75.498,32984270.0,0.023791667744187714,1246.9,204721.0,-0.0013652425313203063,2439.07,0.17394365044284005,0,0
1181,2018-12-07,3460.0,-0.0202,90.86,-0.1121,74.448,37095550.0,0.011760957867629622,1245.8,160236.0,-0.001527453975399842,2437.03,0.5561767034186568,0,0
1182,2018-12-06,3531.3,-0.0621,102.33,-0.0704,73.96,32167170.0,0.01386666666666675,1243.5,172002.0,0.0015256142604786341,2453.46,-0.4466643466868581,0,0
1183,2018-12-05,3765.3,-0.0544,110.09,0.0131,74.28,31737250.0,0.01739533037899329,1246.7,174183.0,0.007246376811594131,2433.15,-0.07856073444005154,0,1
1184,2018-12-04,3981.9,0.0207,108.66,-0.0665,75.068,52063250.0,-0.007624161073825474,1256.5,145249.0,-0.0007167887862377278,2432.46,-0.3432145008126661,1,0
1188,2018-11-30,4038.3,-0.0637,117.85,-0.0399,71.464,86250300.0,0.045670637252283555,1268.9,168475.0,0.000630070095298066,2431.77,0.18962481376133916,0,0
1189,2018-11-29,4312.9,0.0015,122.74,0.104,74.0,45143385.0,-0.01718213058419244,1271.4,212190.0,0.009427347097779438,2433.79,0.019718437149536337,1,1
1190,2018-11-28,4306.3,0.1086,111.18,0.01,71.93,46743460.0,-0.009288881405399423,1279.5,247460.0,0.0077549437766576195,2433.14,-0.045640884364077434,1,1
1191,2018-11-27,3884.4,0.0068,110.08,-0.0675,70.57,55159600.0,-0.023643748186829062,1293.2,212480.0,0.0029298380878951076,2429.33,0.1065002138228291,1,0
1195,2018-11-23,4422.7,0.0069,126.12,-0.0842,68.202,49687780.0,-0.009831502265391357,1270.1,174611.0,0.0011796162315193459,2411.8,0.158550771434364,1,0
1196,2018-11-22,4392.4,-0.0588,137.72,0.0361,67.02,38857680.0,-0.027914110429447747,1275.4,193527.0,-0.007663743383108197,2412.91,-0.05141665319051867,0,1
1197,2018-11-21,4666.6,0.0145,132.92,-0.1146,65.028,38965045.0,-0.024773071104387333,1265.7,275724.0,0.0034642941500668168,2415.82,-0.05466970387244414,1,0
1198,2018-11-20,4600.1,-0.0684,150.12,-0.1597,63.366,25002160.0,-0.01868047070927913,1271.4,14102.0,-0.01017003019227728,2415.07,-0.22950438672942555,0,0
1202,2018-11-16,5660.5,-0.0161,184.1,-0.0179,62.166,23272900.0,0.014801901743264732,1261.4,201829.0,-0.0031013916500994758,2381.73,-0.43687826024619225,0,0
1203,2018-11-15,5753.4,-0.0223,187.46,-0.1092,62.612,28045765.0,-0.019739413680781814,1253.6,210569.0,-0.005453962143086265,2365.72,-0.4684268417498586,0,0
1204,2018-11-14,5884.6,-0.0897,210.44,-0.011,61.222,33478285.0,0.026336715544387525,1252.8,361421.0,0.006817821468210033,2357.03,1.0877273967141408,0,0
1205,2018-11-13,6464.4,0.0027,212.79,-0.0018,63.402,20705330.0,0.0018262539752511046,1258.7,365967.0,-0.017377950210151955,2400.67,0.16136075357135882,1,0
1209,2018-11-09,6420.2,-0.0092,212.87,-0.0271,65.044,28672620.0,-0.01138201268814528,1224.2,230075.0,-0.004101049868766404,2399.63,-0.1184918161374232,0,0
1210,2018-11-08,6479.6,-0.0142,218.8,-0.0065,64.252,48316870.0,-0.038399379403969196,1218.9,185804.0,0.0026184436625479243,2396.92,0.19403892437478054,0,0
1211,2018-11-07,6572.7,0.0088,220.22,0.0454,61.438,35014535.0,0.011933097458989987,1216.1,240063.0,0.008560247839556499,2399.38,0.02333391668124809,1,1
1212,2018-11-06,6515.2,0.007,210.67,-0.0056,61.67,40587245.0,-0.03473154362416108,1227.1,188318.0,-0.003270378546316736,2399.29,-0.2892529165639125,1,0
1216,2018-11-02,6426.9,0.0043,198.17,-0.0021,64.566,44099440.0,-0.0252477134146342,1257.0,171411.0,0.0003181167488468991,2388.33,0.0071174377224229755,1,0
1217,2018-11-01,6399.7,0.0049,198.59,0.0061,62.814,22483295.0,-0.01368492399057546,1255.5,197023.0,0.01110586011342148,2384.2,0.3960429130042453,1,1
1218,2018-10-31,6368.4,0.006,197.39,0.0017,61.726,17313315.0,0.009817446822163076,1268.3,166210.0,-0.0024502055011064723,2388.77,0.038917018872654995,1,1
1219,2018-10-30,6330.1,-0.0022,197.05,-0.0387,62.034,23415655.0,0.007042929858821234,1265.9,203162.0,0.0033852936545425557,2387.45,0.06404406901691098,0,0
1223,2018-10-26,6531.5,0.0005,204.11,-0.0049,60.502,30729805.0,0.013050145182865113,1289.1,220990.0,-0.004519597911634033,2355.84,-0.5613205332331674,1,0
1224,2018-10-25,6528.1,-0.004,205.12,-0.0027,61.104,19455725.0,-0.010117040269787773,1283.8,237678.0,-0.0012478552487910693,2338.17,0.3673102407969989,0,0
1225,2018-10-24,6554.1,0.0006,205.68,-0.0053,60.05,15171125.0,-0.001835168501835159,1283.4,251024.0,0.006425640628628903,2342.19,0.014514221802928691,1,0
1226,2018-10-23,6550.0,-0.0026,206.77,-0.0029,60.288,20640335.0,0.0041625371655104465,1294.1,272618.0,-0.005751146343358874,2349.01,-0.7026433795474758,0,0
1230,2018-10-19,6527.3,-0.013,206.58,-0.0322,62.478,38268115.0,-0.010480349344978218,1274.2,279421.0,-0.013844684914067545,2357.16,0.0,0,0
1231,2018-10-18,6613.0,-0.0184,213.46,-0.0074,60.508,22833160.0,-0.01694117647058828,1253.9,176084.0,0.0013539343740043151,2355.54,0.04455590493043685,0,0
1232,2018-10-17,6737.1,-0.0025,215.06,0.0037,59.74,27588655.0,-0.006130423066558952,1257.3,365404.0,-0.0027115399952148205,2357.49,-0.15719329251971578,0,1
1233,2018-10-16,6754.1,0.0018,214.26,0.0872,59.0,39292825.0,0.023308171103165163,1253.3,160510.0,0.0034192111959287174,2352.95,0.5763566988789915,1,1
1237,2018-10-12,6293.2,0.0066,190.89,-0.1565,55.584,20707185.0,0.00043159257660757095,1251.2,158381.0,-0.0053029085650009135,2368.06,-0.28585827358542504,1,0
1238,2018-10-11,6252.0,-0.057,226.3,-0.0085,55.476,18362630.0,0.0034490191851692205,1248.0,211199.0,0.006448531167900573,2361.13,-0.19477708844323227,0,0
1239,2018-10-10,6630.2,-0.0049,228.25,-0.0069,55.49,39893325.0,-0.0015522344957042545,1256.8,157858.0,-0.003032721468475622,2358.57,-0.8026361340120353,0,0
1240,2018-10-09,6663.0,-0.0015,229.84,0.0165,54.044,31106805.0,-0.03691481197237144,1258.8,110672.0,-0.0013523188290510268,2341.59,-0.535826989708516,0,1
1244,2018-10-05,6644.7,0.0098,222.57,0.0093,50.136,34507775.0,0.046227599589087995,1249.7,210181.0,-0.004178384893531575,2344.02,1.4836171679303405,1,1
1245,2018-10-04,6580.1,0.0118,220.51,-0.0236,52.384,18008080.0,-0.005065234075211107,1246.5,278090.0,-0.00996596985901795,2373.47,0.2005684876210972,1,0
1246,2018-10-03,6503.2,-0.0046,225.84,-0.0256,52.3,32455090.0,0.00946969696969697,1234.0,122559.0,-0.0040683482506102524,2378.25,0.22905470883622742,0,0
1247,2018-10-02,6533.3,-0.0104,231.77,-0.0044,52.41,35635900.0,0.0013338414634146397,1230.2,146933.0,-0.0032621105855488498,2381.38,0.2651075716900263,0,0
1251,2018-09-28,6635.1,-0.0086,229.15,0.0691,48.738,15313925.0,0.010235165102960842,1203.1,168436.0,0.001576763485477254,2372.6,-0.00337194207003217,0,1
1252,2018-09-27,6692.5,0.0356,214.35,-0.0214,48.98,19382470.0,0.011024512377337287,1201.4,250514.0,-0.00099983336110652,2364.87,-0.05838823096353736,1,0
1253,2018-09-26,6462.4,0.0043,219.04,-0.0393,49.374,18633730.0,0.0005263157894736083,1203.2,226026.0,0.0037260909166183655,2362.98,0.2882087593520125,1,0
1254,2018-09-25,6434.7,-0.0228,228.01,-0.0681,49.718,17262935.0,0.013218482057796063,1209.4,200792.0,0.005100361961171289,2368.39,0.09912516766916277,0,0
1258,2018-09-21,6762.7,0.0403,224.42,0.07,50.004,24024815.0,0.016366354551892375,1232.9,262903.0,0.013601088087046962,2395.96,-0.6650897219899723,1,1
1259,2018-09-20,6500.5,0.0171,209.74,0.0034,49.998,30369450.0,-0.023751996396248753,1250.0,300815.0,-0.0012014417300760913,2363.64,0.1031241547200456,1,1
1260,2018-09-19,6390.9,0.0076,209.03,0.0652,49.246,57250800.0,0.007817222065519566,1253.9,225369.0,-0.0004787361365994865,2369.75,-0.19110192243460392,1,1
1261,2018-09-18,6342.8,0.0142,196.24,-0.1088,51.4,40834345.0,-0.01717723422781608,1258.8,201486.0,7.943442688071842e-05,2367.34,-0.49284086037025154,1,0
1265,2018-09-14,6485.0,0.0015,211.0,0.1531,54.446,31257345.0,-0.024191121143717107,1238.9,245695.0,0.00032276284999585537,2351.16,-0.3478431590133903,1,1
1266,2018-09-13,6475.6,0.0227,182.98,-0.0113,53.79,35319300.0,0.031159942363112463,1239.1,20247.0,0.0013700838168923643,2347.22,0.10299450128530639,1,0
1267,2018-09-12,6332.0,0.0065,185.07,-0.0608,55.952,24719395.0,0.0008571428571428896,1241.6,196467.0,-0.005914283399497655,2349.25,-0.5852935887445547,1,0
1268,2018-09-11,6290.8,-0.0027,197.04,0.0063,56.196,36707250.0,-0.006988495860660154,1233.1,220585.0,-0.003662705518476315,2337.58,-0.49266589857789095,0,1
1272,2018-09-07,6404.1,-0.0171,229.6,0.0037,52.416,19562140.0,-0.018379638624441384,1236.8,234244.0,0.004747726724068633,2294.67,-0.22362472975038286,0,1
1273,2018-09-06,6515.6,-0.029,228.77,-0.1978,51.496,21220315.0,0.002749912854874238,1239.5,216044.0,-0.003481217616580274,2293.08,0.121522560075264,0,0
1274,2018-09-05,6710.5,-0.0881,285.17,-0.0129,51.554,17788000.0,-0.026972111553784844,1236.1,192661.0,0.0006467782359125086,2292.56,0.07496905347212435,0,0
1275,2018-09-04,7358.9,0.0125,288.92,-0.0208,50.266,10926150.0,0.0023024095907268403,1232.1,190379.0,-0.00834765529094019,2297.42,-0.38802030989190095,1,0
1279,2018-08-31,7025.9,0.0045,283.97,-0.0154,50.126,18993190.0,0.007523858551459283,1211.4,237644.0,-0.01143859063204479,2280.9,0.22353358034304868,1,0
1280,2018-08-30,6994.7,-0.0072,288.42,-0.0244,50.59,15808870.0,-0.0062455247036359305,1196.0,185344.0,-0.0011719403984598116,2294.69,0.18834111925950742,0,0
1281,2018-08-29,7045.7,-0.0048,295.62,0.0316,50.502,15718585.0,0.006999882024460155,1191.1,142852.0,0.00025180459963083923,2296.68,0.0848331397397699,0,1
1282,2018-08-28,7079.7,0.0246,286.57,0.0441,50.894,25726505.0,0.011037270218802318,1192.5,94439.0,0.00963375134955561,2298.37,-0.4146132606340123,1,1
1286,2018-08-24,6695.9,0.0258,276.12,0.0233,48.752,38586220.0,0.014115267947421645,1204.9,236066.0,-8.300132802136158e-05,2263.69,0.3613715392402851,1,1
1287,2018-08-23,6527.2,0.0271,269.84,-0.0394,47.672,18836360.0,-0.007225860976125053,1201.5,241530.0,0.0013298977641093086,2271.89,-0.12119128832949928,1,0
1288,2018-08-22,6354.9,-0.0192,280.9,0.0362,47.116,23073655.0,0.004731727925644354,1212.1,195234.0,0.003862590401051977,2267.89,0.05508694924068149,0,1
1289,2018-08-21,6479.1,0.0357,271.08,-0.0944,47.55,30428050.0,-0.03369565217391298,1212.9,368672.0,-0.008397073495178032,2274.64,-0.0835995318426257,1,0
1293,2018-08-17,6583.3,0.0427,286.76,0.0201,46.256,19863580.0,-0.010088657902782096,1185.5,215898.0,-0.0035554050622196272,2268.9,0.20628169546840258,1,1
1294,2018-08-16,6314.0,0.007,281.12,0.0106,45.802,27620765.0,-0.009165822059665906,1184.9,174989.0,-0.010231051240514962,2276.98,-0.2571395862870693,1,1
1295,2018-08-15,6270.1,0.0131,278.19,-0.0205,45.35,29544635.0,-0.001457468421517589,1173.4,217714.0,0.006435224386113386,2269.0,-0.036152333589052184,1,0
1296,2018-08-14,6189.0,-0.0101,284.01,-0.1074,45.398,56022800.0,-0.056996507566938304,1181.3,262224.0,-0.014339687446333545,2270.75,-0.4045808277325828,0,0
1300,2018-08-10,6146.8,-0.0586,363.34,0.0222,43.948,18892720.0,0.008080169728704848,1158.1,152323.0,-0.013122211530049865,2249.92,0.8946230117653253,0,1
1301,2018-08-09,6529.1,0.0398,355.44,-0.0603,43.906,29566675.0,-0.021639985107967233,1140.9,100121.0,-0.0014043711050646332,2268.88,-0.11693429175326825,1,0
1302,2018-08-08,6279.2,-0.0657,378.25,-0.067,42.668,23341315.0,-0.02567307692307687,1138.8,102366.0,-0.003082885580903726,2263.79,-0.15661984293772652,0,0
1303,2018-08-07,6720.5,-0.0318,405.4,-0.0084,41.69,15542135.0,-0.0011046009028911577,1133.6,70834.0,-0.0031858407079645213,2260.96,0.08705527789192771,0,0
1307,2018-08-03,7420.0,-0.0153,411.0,-0.0221,40.498,18977220.0,-0.022263731825524987,1142.7,112536.0,-0.005809347768682455,2258.07,0.38556385405039606,0,0
1308,2018-08-02,7535.2,-0.0097,420.3,-0.026,39.516,16093265.0,0.004183256892293834,1137.4,171285.0,-0.006103494029190704,2262.03,-0.3664970249848129,0,0
1309,2018-08-01,7608.8,-0.0158,431.5,-0.0551,39.738,20736570.0,0.0002515849854080208,1129.8,262877.0,0.012239902080783354,2253.28,0.6643595565058175,0,0
1310,2018-07-31,7730.6,-0.0549,456.64,-0.0209,39.63,34096610.0,-0.025727300962832583,1163.7,205326.0,-0.0033626487325401715,2271.72,-0.37113620698794847,0,0
1314,2018-07-27,8185.7,0.0311,462.75,-0.0197,38.63,27285355.0,-0.037604082728982156,1172.4,142363.0,0.0031459909871608014,2241.35,-1.3855214590721625,1,0
1315,2018-07-26,7939.0,-0.029,472.03,-0.0164,37.17,16946825.0,-0.0017787839586029136,1177.5,137900.0,-0.005207444084001971,2212.23,-0.22516604296728976,0,0
1316,2018-07-25,8176.0,-0.026,479.88,0.0651,37.36,20347400.0,-0.023505561339104624,1170.1,130714.0,0.002302182810368388,2204.71,-0.18449094585690343,0,1
1317,2018-07-24,8394.5,0.0874,450.56,-0.0184,36.294,20201005.0,0.007709973753280938,1176.5,212276.0,0.005158126162692296,2191.95,-0.03788017087151444,1,0
1321,2018-07-20,7333.1,-0.0188,469.47,-0.0219,39.224,22605410.0,-0.0032739922242684704,1190.8,195887.0,0.004847066688951993,2201.72,0.38412639522942327,0,0
1322,2018-07-19,7473.5,0.0128,480.0,-0.0397,39.33,11830490.0,-0.01554430902706044,1193.8,132780.0,-0.007936507936507822,2213.35,-0.3209036065395408,1,0
1323,2018-07-18,7379.4,0.0081,499.87,0.0418,38.628,24451425.0,-0.013273175594145118,1181.0,89941.0,0.0028706518068220962,2204.72,-0.28063951240588647,1,1
1324,2018-07-17,7319.8,0.0878,479.79,0.0643,38.234,28006190.0,-0.028680585449849402,1192.4,3479.0,-0.003534758458172063,2202.94,-0.06268282490598072,1,1
1328,2018-07-13,6220.0,-0.0046,430.84,-0.034,36.786,17163340.0,-0.007007938680536552,1216.9,224953.0,0.006450032658393096,2176.94,0.027094919472987533,0,0
1329,2018-07-12,6249.0,-0.0202,445.99,0.0308,36.754,19498715.0,-0.005416347521610691,1223.9,190158.0,0.0033387622149836393,2180.39,-0.5580434351493532,0,1
1330,2018-07-11,6377.8,0.0121,432.67,-0.0824,36.29,32739565.0,0.03484042553191495,1224.5,224970.0,-0.002209854313308271,2164.2,0.06649304593561509,1,0
1331,2018-07-10,6301.5,-0.0548,471.52,-0.0307,37.712,19935455.0,-0.02344767694311779,1221.7,332635.0,0.004887187423637696,2164.45,-0.08045461481196192,0,0
1335,2018-07-06,6602.1,0.0095,468.47,0.002,38.642,19288410.0,0.001962911307402255,1274.5,194922.0,0.006005303384807398,2131.52,-1.4724434563622522,1,1
1336,2018-07-05,6540.2,-0.0076,467.52,0.0122,38.112,25719575.0,-0.00825396825396838,1279.4,209668.0,0.011664735419080656,2085.18,-0.06670537818109659,0,1
1337,2018-07-04,6590.0,0.0138,461.89,-0.029,37.484,13222750.0,0.008359788359788239,1304.5,202966.0,-0.0009975445058317638,2088.66,0.48313321898229117,1,0
1338,2018-07-03,6500.0,-0.0124,475.7,0.0511,37.604,21211250.0,0.010681399631675845,1303.3,220164.0,-0.004005854710731104,2097.94,0.5446969086435569,0,1
1342,2018-06-29,6208.1,0.0612,421.27,-0.0473,40.802,65354950.0,0.03468344847165707,1276.8,222489.0,-0.005988023952095737,2133.04,0.513978153596447,1,0
1343,2018-06-28,5850.0,-0.0462,442.16,0.0275,40.448,26734465.0,-0.00616915422885566,1269.5,123344.0,-0.0018150252525252165,2139.43,-0.11511626274585214,0,1
